用户ID,客户分类,区域,是否省会,7月销量,8月销量,9月销量,10月销量,11月销量
46831,C类,二线城市,否,4,12,8,6,4
47265,C类,二线城市,否,3,5,1,1,2
48138,C类,二线城市,否,4,4,2,0,2
48507,C类,一线城市,否,7,8,4,3,5
48535,C类,二线城市,否,4,,4,2,5
48788,C类,二线城市,否,8,4,2,4,1
50975,C类,二线城市,否,2,4,4,3,8
51026,C类,二线城市,否,5,3,6,9,9
52037,C类,二线城市,否,5,5,,6,5
52199,C类,二线城市,否,4,4,1,0,3
53347,C类,二线城市,否,6,4,6,4,5
53488,C类,二线城市,否,7,3,6,7,6
53667,C类,三线城市,否,2,4,,0,0
54015,C类,一线城市,否,4,2,2,2,4
54653,C类,一线城市,否,5,4,3,0,8
55011,C类,一线城市,否,4,3,7,8,6
55713,C类,二线城市,否,3,,1,0,0
56202,C类,三线城市,否,7,13,7,8,7
56648,C类,三线城市,否,7,4,6,0,0
56858,C类,二线城市,否,15,6,11,6,9
56885,C类,二线城市,否,8,5,4,5,2
56943,C类,三线城市,否,2,1,1,0,0
57288,C类,三线城市,否,6,1,2,2,0
57974,C类,一线城市,否,2,9,1,0,0
59501,C类,二线城市,否,9,7,5,4,6
59559,C类,一线城市,否,2,2,,2,1
59764,C类,二线城市,否,5,6,5,11,15
60000,C类,二线城市,否,10,4,8,2,5
60279,C类,二线城市,否,2,3,2,1,0
60439,C类,三线城市,否,2,6,6,0,0
60549,C类,二线城市,否,4,5,7,8,9
60615,C类,二线城市,否,4,8,13,4,3
61072,C类,二线城市,否,6,7,9,4,7
61122,C类,三线城市,否,7,9,9,2,1
61168,C类,二线城市,否,7,4,2,6,4
61211,C类,二线城市,否,14,11,11,14,13
61311,C类,二线城市,否,4,3,3,1,0
61362,C类,二线城市,否,6,1,1,9,2
61568,C类,二线城市,否,3,1,9,4,3
61634,C类,二线城市,否,2,5,5,9,12
61717,C类,一线城市,否,14,6,19,14,12
61783,C类,一线城市,否,5,5,5,7,7
61829,C类,一线城市,否,3,,,0,0
61926,C类,二线城市,否,5,3,1,7,1
61939,C类,二线城市,否,23,17,16,23,16
62004,C类,二线城市,否,4,1,1,0,0
62096,C类,二线城市,否,43,33,22,25,22
62339,C类,二线城市,否,19,10,22,6,6
159,C类,二线城市,否,3,7,4,3,2
1414,C类,一线城市,否,12,16,4,1,0
1518,C类,二线城市,否,5,9,10,10,8
2438,C类,二线城市,否,,7,6,6,5
3439,C类,二线城市,否,,3,5,2,7
4810,C类,一线城市,否,1,2,,4,0
5149,C类,一线城市,否,3,3,2,1,5
7302,C类,二线城市,否,4,6,5,4,5
7657,C类,二线城市,否,24,13,20,27,15
8383,C类,二线城市,否,6,7,9,6,18
8895,C类,一线城市,否,,1,,0,0
9594,C类,二线城市,否,9,2,11,8,3
10002,C类,二线城市,否,9,9,8,7,9
10370,C类,一线城市,否,7,4,3,7,9
10673,C类,二线城市,否,16,12,7,13,3
10801,C类,二线城市,否,2,5,5,4,6
11635,C类,二线城市,否,6,1,3,0,3
11881,C类,二线城市,否,,1,5,8,0
11942,C类,二线城市,否,6,2,8,2,2
12483,C类,二线城市,否,10,4,9,12,17
14228,C类,二线城市,否,5,8,12,0,0
14434,C类,二线城市,否,5,2,13,15,12
15001,C类,二线城市,否,6,2,3,2,6
15279,C类,二线城市,否,8,3,5,9,4
15875,C类,三线城市,否,11,3,9,5,5
16313,C类,二线城市,否,2,10,3,4,0
16375,C类,二线城市,否,5,2,2,3,3
16423,C类,二线城市,否,7,2,5,6,7
17120,C类,二线城市,否,4,8,7,9,14
17309,C类,二线城市,否,,6,,2,0
17527,C类,二线城市,否,3,9,7,3,5
17898,C类,二线城市,否,3,8,5,1,4
17965,C类,二线城市,否,5,2,4,9,6
18653,C类,二线城市,否,2,8,8,5,7
18663,C类,一线城市,否,1,2,3,2,2
18672,C类,二线城市,否,5,8,2,9,9
18692,C类,二线城市,否,8,5,10,9,6
18699,C类,三线城市,否,8,3,3,9,11
21144,C类,二线城市,否,6,5,3,1,7
21809,C类,三线城市,否,22,30,23,24,9
23320,C类,二线城市,否,1,2,1,0,1
23702,C类,二线城市,否,2,,1,2,1
23829,C类,二线城市,否,11,5,5,7,1
23842,C类,二线城市,否,3,2,2,2,2
24097,C类,二线城市,否,11,9,,7,3
24984,C类,二线城市,否,2,,4,1,3
25799,C类,三线城市,否,,5,8,1,0
26498,C类,二线城市,否,11,6,2,1,7
26693,C类,二线城市,否,12,12,13,9,7
27073,C类,二线城市,否,4,1,2,6,3
27750,C类,一线城市,否,1,4,2,1,4
29471,C类,二线城市,否,9,11,7,7,2
29979,C类,二线城市,否,17,15,7,16,5
30658,C类,二线城市,否,7,3,6,4,7
30892,C类,二线城市,否,5,1,7,9,9
30919,C类,三线城市,否,2,4,2,5,0
31211,C类,二线城市,否,7,11,6,4,10
31575,C类,三线城市,否,5,,1,0,1
31903,C类,一线城市,否,5,5,6,3,4
33928,C类,二线城市,否,4,4,2,0,6
34183,C类,三线城市,否,8,6,4,5,11
34257,C类,一线城市,否,7,2,4,2,3
34732,C类,三线城市,否,,5,8,0,0
34918,C类,三线城市,否,,,10,0,5
35472,C类,二线城市,否,1,,3,9,6
36011,C类,二线城市,否,2,2,,8,8
36412,C类,二线城市,否,2,,6,2,1
36448,C类,二线城市,否,3,1,5,2,3
36916,C类,二线城市,否,4,6,5,4,3
37362,C类,二线城市,否,5,4,3,2,2
37623,C类,二线城市,否,4,5,7,6,5
38131,C类,二线城市,否,3,1,7,8,5
38205,C类,二线城市,否,3,3,4,3,2
39277,C类,一线城市,否,3,3,2,1,0
40084,C类,二线城市,否,6,3,5,2,6
40093,C类,二线城市,否,,,7,0,2
40168,C类,二线城市,否,6,6,11,16,7
40223,C类,二线城市,否,3,,5,2,4
41215,C类,一线城市,否,9,2,6,1,3
41232,C类,二线城市,否,4,3,1,0,3
41363,C类,三线城市,否,,,1,0,2
43220,C类,二线城市,否,4,2,19,6,7
43339,C类,二线城市,否,,2,2,5,0
43444,C类,二线城市,否,,,1,2,3
43670,C类,二线城市,否,3,,3,5,3
44545,C类,二线城市,否,6,5,1,1,3
44703,C类,一线城市,否,2,,1,3,0
46094,C类,一线城市,否,4,,,4,0
46467,C类,二线城市,否,1,,1,1,2
46541,C类,三线城市,否,13,17,11,13,2
46814,C类,二线城市,否,2,2,1,2,1
47093,C类,二线城市,否,2,7,4,1,3
47363,C类,二线城市,否,5,,,10,2
48090,C类,二线城市,否,6,1,2,0,0
48207,C类,二线城市,否,6,,3,4,6
48809,C类,二线城市,否,,1,8,4,4
48996,C类,二线城市,否,11,9,3,2,3
49307,C类,二线城市,否,,,11,10,13
49385,C类,二线城市,否,3,1,1,1,1
49484,C类,二线城市,否,5,3,6,10,13
49533,C类,二线城市,否,3,5,4,8,5
49540,C类,一线城市,否,3,5,4,3,8
49613,C类,二线城市,否,2,2,7,5,5
49743,C类,二线城市,否,8,2,,0,0
49794,C类,二线城市,否,9,4,4,3,2
50142,C类,三线城市,否,4,,1,1,0
50297,C类,二线城市,否,4,10,6,3,11
50343,C类,二线城市,否,9,4,6,6,3
50717,C类,二线城市,否,18,24,17,20,17
50981,C类,一线城市,否,8,2,4,4,4
51251,C类,二线城市,否,1,4,6,2,2
51970,C类,二线城市,否,2,,,1,0
53407,C类,二线城市,否,10,5,8,7,5
53491,C类,二线城市,否,2,1,4,15,8
53636,C类,三线城市,否,19,8,9,2,9
53797,C类,二线城市,否,10,7,18,7,26
53867,C类,二线城市,否,1,2,0,8,4
54270,C类,三线城市,否,2,3,2,3,1
54308,C类,二线城市,否,3,1,4,11,5
54344,C类,二线城市,否,,4,,0,0
54495,C类,二线城市,否,2,1,,0,1
54714,C类,二线城市,否,6,6,6,1,9
55178,C类,二线城市,否,4,1,2,0,4
55610,C类,一线城市,否,18,19,11,14,17
55918,C类,二线城市,否,5,,,2,1
55965,C类,三线城市,否,18,9,16,24,23
56471,C类,二线城市,否,1,,2,0,5
56486,C类,二线城市,否,2,4,5,2,5
56579,C类,二线城市,否,2,2,6,10,5
56615,C类,二线城市,否,6,3,4,4,2
56673,C类,一线城市,否,7,9,18,5,3
56856,C类,二线城市,否,5,5,12,6,9
57237,C类,二线城市,否,2,2,3,5,1
57250,C类,二线城市,否,2,,,0,0
57649,C类,一线城市,否,,2,2,0,1
57695,C类,三线城市,否,,1,,6,0
58196,C类,三线城市,否,4,7,6,2,2
58334,C类,二线城市,否,3,4,5,2,6
58611,C类,二线城市,否,3,3,3,4,5
58652,C类,一线城市,否,12,2,5,6,7
59147,C类,一线城市,否,1,2,4,1,1
59397,C类,二线城市,否,13,8,12,14,14
59698,C类,三线城市,否,2,2,1,4,2
59802,C类,三线城市,否,7,13,5,7,6
59881,C类,二线城市,否,5,1,,0,0
60066,C类,二线城市,否,16,7,3,6,0
60080,C类,二线城市,否,3,,4,0,1
60113,C类,三线城市,否,,2,,0,0
60214,C类,三线城市,否,,2,,0,0
60387,C类,三线城市,否,1,,,0,0
60402,C类,二线城市,否,5,4,5,8,4
60426,C类,三线城市,否,3,5,3,2,3
60485,C类,二线城市,否,6,4,12,8,6
60498,C类,二线城市,否,11,9,10,10,5
60570,C类,二线城市,否,5,4,2,8,6
60761,C类,二线城市,否,5,5,11,5,12
60777,C类,三线城市,否,6,5,7,0,0
60787,C类,三线城市,否,4,5,2,0,3
60807,C类,二线城市,否,11,10,10,8,12
61050,C类,二线城市,否,4,2,2,0,1
61112,C类,二线城市,否,7,5,7,8,7
61208,C类,二线城市,否,9,2,6,1,7
61290,C类,二线城市,否,1,6,9,4,5
61358,C类,二线城市,否,1,1,4,2,6
61556,C类,二线城市,否,10,5,5,5,1
61845,C类,三线城市,否,2,,,0,1
61875,C类,三线城市,否,2,1,2,1,0
61917,C类,三线城市,否,9,9,12,2,13
62179,C类,二线城市,否,5,5,1,3,14
62204,C类,三线城市,否,3,6,5,0,1
62214,C类,二线城市,否,,4,6,6,15
62295,C类,二线城市,否,2,1,1,1,0
70,C类,一线城市,否,5,2,3,7,3
1921,C类,二线城市,否,6,9,6,4,11
3000,C类,一线城市,否,14,16,12,15,4
3198,C类,二线城市,否,5,9,15,8,5
4527,C类,一线城市,否,2,2,2,1,19
5364,C类,二线城市,否,5,5,,3,1
5863,C类,二线城市,否,1,1,,2,2
6292,C类,二线城市,否,1,11,5,6,6
6496,C类,二线城市,否,4,1,1,0,6
6841,C类,二线城市,否,8,,4,2,5
6870,C类,二线城市,否,7,2,4,7,5
7145,C类,一线城市,否,,1,5,3,2
8726,C类,二线城市,否,4,2,7,2,2
8761,C类,一线城市,否,1,,,1,2
9254,C类,二线城市,否,4,,,0,5
9992,C类,二线城市,否,6,7,1,6,6
10112,C类,二线城市,否,14,5,17,6,15
10816,C类,二线城市,否,4,5,7,3,3
10965,C类,二线城市,否,9,7,,2,7
11052,C类,二线城市,否,6,1,3,3,2
12499,C类,二线城市,否,4,3,,5,4
13436,C类,二线城市,否,2,1,3,4,4
15993,C类,二线城市,否,4,,10,8,6
16693,C类,三线城市,否,2,4,,0,0
16873,C类,二线城市,否,4,,2,1,4
16908,C类,二线城市,否,,3,2,3,2
17059,C类,二线城市,否,11,4,10,4,6
17073,C类,三线城市,否,,12,3,0,1
17399,C类,二线城市,否,12,12,25,8,8
17735,C类,三线城市,否,5,6,8,1,0
18543,C类,二线城市,否,2,11,12,6,7
19957,C类,三线城市,否,4,9,3,9,6
20440,C类,三线城市,否,3,,,2,1
20936,C类,二线城市,否,2,,0,0,0
24119,C类,三线城市,否,,6,3,4,8
26368,C类,二线城市,否,4,3,4,0,4
28187,C类,二线城市,否,6,1,3,7,7
28605,C类,二线城市,否,2,3,2,0,2
31200,C类,一线城市,否,7,10,3,8,2
31572,C类,二线城市,否,3,5,3,9,6
32720,C类,一线城市,否,4,8,8,10,6
33207,C类,二线城市,否,7,5,3,5,0
34653,C类,一线城市,否,5,4,3,4,5
35656,C类,二线城市,否,4,2,5,2,0
36746,C类,三线城市,否,1,,,2,1
36804,C类,二线城市,否,8,9,6,3,5
36926,C类,三线城市,否,26,38,36,9,0
37488,C类,三线城市,否,3,5,1,2,4
38235,C类,二线城市,否,11,3,6,4,1
39688,C类,二线城市,否,7,5,,1,0
39787,C类,一线城市,否,2,,2,1,7
39802,C类,一线城市,否,2,2,1,1,2
41352,C类,二线城市,否,8,9,7,6,7
41613,C类,一线城市,否,4,,1,3,0
42096,C类,二线城市,否,5,1,,0,0
42919,C类,一线城市,否,4,,3,2,2
42929,C类,一线城市,否,1,,5,3,5
44715,C类,三线城市,否,,,2,12,24
47173,C类,二线城市,否,2,4,4,5,6
47607,C类,一线城市,否,7,10,9,7,12
48347,C类,二线城市,否,3,1,5,4,3
48907,C类,一线城市,否,1,1,2,9,1
49093,C类,三线城市,否,10,,4,1,0
49176,C类,一线城市,否,,,,1,3
49805,C类,一线城市,否,7,10,6,5,6
50501,C类,二线城市,否,,4,5,13,6
50789,C类,三线城市,否,2,,1,0,0
51736,C类,二线城市,否,,,3,0,1
53850,C类,二线城市,否,3,7,2,0,7
54792,C类,二线城市,否,1,3,2,2,3
55172,C类,三线城市,否,8,7,3,3,1
55554,C类,二线城市,否,3,,3,4,5
57053,C类,二线城市,否,6,1,9,15,8
57655,C类,二线城市,否,2,2,3,3,2
57734,C类,三线城市,否,,4,4,2,0
57874,C类,一线城市,否,1,4,3,3,0
58181,C类,二线城市,否,6,,1,3,2
58918,C类,二线城市,否,,,1,1,1
59498,C类,三线城市,否,11,39,16,17,13
59856,C类,二线城市,否,,4,4,2,2
60059,C类,二线城市,否,2,,1,7,1
60098,C类,三线城市,否,6,3,4,0,1
60347,C类,二线城市,否,6,8,4,7,6
60357,C类,二线城市,否,6,,5,10,4
60411,C类,二线城市,否,4,2,5,4,2
60484,C类,二线城市,否,4,3,4,5,3
60507,C类,二线城市,否,3,2,2,5,4
60530,C类,一线城市,否,3,1,3,4,4
60644,C类,一线城市,否,6,9,9,9,6
60661,C类,三线城市,否,14,13,7,2,2
60792,C类,三线城市,否,2,,,2,0
60857,C类,二线城市,否,,1,2,3,1
60939,C类,一线城市,否,3,4,7,0,0
60971,C类,二线城市,否,9,8,7,6,7
60992,C类,二线城市,否,7,11,8,6,6
61033,C类,二线城市,否,4,7,11,6,5
61173,C类,二线城市,否,9,1,2,13,7
61180,C类,一线城市,否,1,7,4,3,4
61418,C类,二线城市,否,3,3,8,5,1
61421,C类,二线城市,否,1,,,3,0
61433,C类,二线城市,否,2,4,,0,0
61535,C类,二线城市,否,,1,,4,2
61537,C类,二线城市,否,10,7,7,3,2
61649,C类,二线城市,否,5,6,2,3,4
61656,C类,二线城市,否,4,6,2,5,3
61707,C类,二线城市,否,1,10,5,1,2
61759,C类,三线城市,否,31,35,22,19,30
61788,C类,二线城市,否,10,5,8,6,9
61924,C类,二线城市,否,7,8,13,1,7
61943,C类,二线城市,否,4,10,10,9,8
61959,C类,一线城市,否,11,9,20,12,12
62127,C类,三线城市,否,11,1,1,3,2
62254,C类,二线城市,否,11,17,21,31,18
62290,C类,二线城市,否,4,3,6,0,0
563,C类,二线城市,否,6,2,,0,2
741,C类,二线城市,否,,1,,0,0
1697,C类,二线城市,否,4,,6,1,2
1783,C类,二线城市,否,5,7,6,11,5
2794,C类,一线城市,否,3,3,,0,0
3491,C类,二线城市,否,2,6,5,1,4
3646,C类,一线城市,否,3,5,5,4,1
3998,C类,二线城市,否,4,5,8,9,7
4295,C类,二线城市,否,5,6,3,4,3
4300,C类,一线城市,否,2,1,1,1,3
4710,C类,一线城市,否,10,6,30,8,17
4878,C类,三线城市,否,11,,,20,14
5078,C类,一线城市,否,,,2,0,2
5624,C类,二线城市,否,1,,2,1,4
5857,C类,二线城市,否,,1,2,6,4
6140,C类,二线城市,否,9,7,1,6,0
6219,C类,二线城市,否,6,5,5,6,5
6287,C类,一线城市,否,8,6,5,0,2
6625,C类,二线城市,否,1,2,3,2,2
6867,C类,三线城市,否,13,8,3,1,1
7192,C类,二线城市,否,5,4,8,4,5
7282,C类,一线城市,否,8,14,5,4,2
7695,C类,一线城市,否,2,8,6,4,2
7910,C类,三线城市,否,11,5,15,4,8
8417,C类,一线城市,否,2,3,2,7,6
8900,C类,二线城市,否,2,3,11,2,4
9688,C类,二线城市,否,2,11,9,4,3
9702,C类,二线城市,否,2,1,1,2,2
10020,C类,二线城市,否,1,7,3,2,5
10051,C类,二线城市,否,2,,4,1,0
10240,C类,二线城市,否,1,9,5,3,1
11023,C类,二线城市,否,4,5,12,7,12
11813,C类,二线城市,否,17,4,7,7,4
11964,C类,二线城市,否,5,7,5,4,1
11994,C类,二线城市,否,7,9,10,10,4
12121,C类,一线城市,否,,,6,0,1
13315,C类,三线城市,否,,,5,2,5
13416,C类,二线城市,否,1,2,7,9,12
13562,C类,二线城市,否,4,2,6,2,1
13582,C类,二线城市,否,3,8,10,6,9
13632,C类,二线城市,否,4,3,11,2,7
13727,C类,二线城市,否,2,6,3,3,1
13873,C类,二线城市,否,6,11,19,19,20
14441,C类,二线城市,否,6,5,4,6,8
14710,C类,二线城市,否,,2,2,2,2
14772,C类,二线城市,否,4,2,4,2,2
14879,C类,二线城市,否,9,1,3,1,1
16398,C类,三线城市,否,4,6,3,4,2
16462,C类,二线城市,否,9,2,7,4,6
17425,C类,二线城市,否,17,9,6,5,5
18150,C类,二线城市,否,7,8,15,0,2
18316,C类,二线城市,否,2,2,2,9,9
18493,C类,三线城市,否,6,,,5,0
19126,C类,二线城市,否,,1,2,0,0
21415,C类,三线城市,否,6,1,1,1,1
21880,C类,三线城市,否,1,,1,0,0
22145,C类,三线城市,否,3,2,4,2,5
22553,C类,三线城市,否,3,2,,0,1
24248,C类,二线城市,否,3,3,1,1,3
24250,C类,二线城市,否,1,5,5,2,0
24327,C类,一线城市,否,1,2,3,5,3
24824,C类,二线城市,否,1,1,1,1,1
25391,C类,三线城市,否,4,3,2,2,1
25569,C类,三线城市,否,9,7,7,4,4
26537,C类,三线城市,否,,5,4,0,0
27137,C类,三线城市,否,10,6,2,5,1
27175,C类,二线城市,否,5,4,3,5,8
28515,C类,三线城市,否,4,,18,0,1
28597,C类,二线城市,否,2,1,,0,0
29883,C类,二线城市,否,3,3,1,4,5
30456,C类,三线城市,否,8,10,3,6,6
30532,C类,三线城市,否,7,5,8,2,7
31049,C类,三线城市,否,11,9,6,7,2
31424,C类,二线城市,否,3,11,5,9,7
31441,C类,二线城市,否,6,11,6,11,2
32937,C类,一线城市,否,1,2,1,6,3
33105,C类,三线城市,否,10,1,15,0,0
33522,C类,一线城市,否,5,2,5,5,2
34081,C类,二线城市,否,15,5,8,7,10
34231,C类,三线城市,否,7,3,3,2,1
34922,C类,二线城市,否,,,6,4,1
35515,C类,一线城市,否,7,2,2,3,9
35742,C类,二线城市,否,5,6,4,6,7
35826,C类,二线城市,否,11,10,5,4,3
36119,C类,二线城市,否,2,1,,0,6
36162,C类,三线城市,否,,2,,1,1
36391,C类,三线城市,否,5,1,3,0,0
36959,C类,三线城市,否,3,6,7,16,11
37154,C类,一线城市,否,5,4,1,4,2
39340,C类,二线城市,否,3,4,6,3,3
39357,C类,三线城市,否,10,6,7,12,7
39670,C类,二线城市,否,,1,2,0,2
39847,C类,二线城市,否,4,3,4,0,4
40088,C类,二线城市,否,4,7,3,2,3
40199,C类,二线城市,否,1,8,5,8,5
40547,C类,二线城市,否,1,11,6,4,9
41861,C类,二线城市,否,2,,6,4,3
43532,C类,二线城市,否,2,4,5,1,4
43943,C类,二线城市,否,1,6,3,4,5
44520,C类,二线城市,否,3,9,2,5,2
44566,C类,三线城市,否,4,1,5,1,3
44572,C类,一线城市,否,,5,12,7,5
44777,C类,二线城市,否,2,,0,2,6
44865,C类,二线城市,否,5,1,4,0,3
44899,C类,二线城市,否,10,10,6,5,1
45053,C类,二线城市,否,2,3,8,1,2
45189,C类,二线城市,否,3,1,6,7,3
45696,C类,一线城市,否,5,2,5,9,6
46414,C类,二线城市,否,8,4,1,5,8
46576,C类,二线城市,否,5,3,6,6,6
47745,C类,三线城市,否,6,11,13,8,3
47862,C类,二线城市,否,1,,,1,0
47883,C类,二线城市,否,,1,1,0,2
48427,C类,二线城市,否,6,3,4,1,4
48515,C类,一线城市,否,9,7,18,18,9
48786,C类,二线城市,否,3,5,6,4,5
49468,C类,二线城市,否,,12,9,7,6
49804,C类,二线城市,否,5,3,4,3,4
50021,C类,二线城市,否,3,3,6,2,6
50026,C类,二线城市,否,,3,,4,0
50089,C类,二线城市,否,5,5,19,5,5
50163,C类,二线城市,否,,7,3,1,3
50171,C类,二线城市,否,4,1,4,0,2
50304,C类,三线城市,否,1,3,4,0,1
50344,C类,二线城市,否,5,3,6,5,2
50579,C类,三线城市,否,11,,,0,0
50608,C类,二线城市,否,10,16,11,11,11
50740,C类,二线城市,否,1,3,0,0,1
50883,C类,二线城市,否,1,4,,4,3
50933,C类,二线城市,否,2,2,1,0,0
51368,C类,二线城市,否,9,4,4,2,5
51374,C类,二线城市,否,3,3,7,3,5
51627,C类,二线城市,否,6,1,1,6,7
51727,C类,二线城市,否,4,,1,4,2
52958,C类,二线城市,否,,6,3,3,2
53102,C类,二线城市,否,6,2,2,6,3
53965,C类,三线城市,否,2,7,3,1,0
54481,C类,二线城市,否,,1,1,1,4
54707,C类,二线城市,否,,1,7,5,7
54815,C类,二线城市,否,8,1,17,24,23
54862,C类,二线城市,否,2,2,6,0,5
54972,C类,三线城市,否,4,6,4,0,1
55055,C类,三线城市,否,14,7,17,10,4
55291,C类,二线城市,否,4,1,,5,5
55501,C类,二线城市,否,7,5,7,4,6
55651,C类,二线城市,否,8,2,5,3,5
56800,C类,二线城市,否,3,4,6,5,11
56935,C类,二线城市,否,7,3,4,8,9
57115,C类,三线城市,否,7,2,,1,2
57183,C类,二线城市,否,2,2,1,0,0
57219,C类,二线城市,否,6,2,3,0,0
57426,C类,三线城市,否,,,,3,0
57707,C类,一线城市,否,2,2,1,0,0
57817,C类,三线城市,否,9,7,7,12,5
57846,C类,二线城市,否,,1,4,4,5
58187,C类,三线城市,否,4,1,3,1,3
58245,C类,二线城市,否,2,7,6,8,6
58592,C类,三线城市,否,,1,1,3,1
58674,C类,二线城市,否,9,2,9,11,12
58882,C类,一线城市,否,4,2,,3,1
58891,C类,二线城市,否,3,1,6,1,8
58909,C类,二线城市,否,6,2,1,0,0
59150,C类,二线城市,否,3,2,9,8,2
59202,C类,二线城市,否,,,,0,0
59493,C类,二线城市,否,1,2,3,1,1
59534,C类,二线城市,否,,1,3,0,2
59598,C类,三线城市,否,5,11,20,12,11
59640,C类,二线城市,否,7,4,4,5,3
59647,C类,二线城市,否,,,3,3,1
59793,C类,三线城市,否,4,2,,0,0
60003,C类,二线城市,否,3,,2,3,2
60082,C类,二线城市,否,16,17,13,8,5
60141,C类,二线城市,否,6,8,8,10,9
60193,C类,二线城市,否,2,1,,0,0
60239,C类,二线城市,否,1,4,4,2,9
60281,C类,二线城市,否,3,8,8,2,3
60389,C类,二线城市,否,7,6,2,2,5
60457,C类,三线城市,否,6,7,10,1,5
60496,C类,二线城市,否,7,2,9,10,9
60588,C类,二线城市,否,3,10,3,5,3
60610,C类,二线城市,否,4,15,5,4,8
60652,C类,二线城市,否,2,5,1,1,1
60655,C类,二线城市,否,5,3,6,3,2
60747,C类,二线城市,否,4,,6,8,12
60754,C类,三线城市,否,2,4,5,0,2
60788,C类,二线城市,否,5,3,5,5,3
60908,C类,二线城市,否,6,4,5,6,11
60937,C类,二线城市,否,4,3,,2,3
60938,C类,二线城市,否,6,3,3,1,0
60989,C类,二线城市,否,6,2,5,0,3
61029,C类,二线城市,否,7,6,3,5,5
61037,C类,二线城市,否,3,3,4,6,2
61048,C类,二线城市,否,1,1,17,19,17
61084,C类,一线城市,否,5,8,3,2,1
61318,C类,二线城市,否,15,2,17,5,4
61378,C类,一线城市,否,3,4,3,2,1
61432,C类,二线城市,否,24,14,9,10,2
61506,C类,二线城市,否,2,3,2,4,3
61726,C类,二线城市,否,10,13,3,9,6
61854,C类,二线城市,否,6,2,8,8,7
61869,C类,三线城市,否,2,4,1,0,0
61899,C类,二线城市,否,5,1,3,0,1
